"id","thomas_id","api_uri","first_name","middle_name","last_name","party","twitter_account","facebook_account","facebook_id","url","rss_url","domain","dw_nominate","ideal_point","seniority","next_election","state","district","missed_votes_pct","votes_with_party_pct","chamber"
"R000588","2023","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000588.json","Cedric",NA,"Richmond","D","RepRichmond","RepRichmond","197737020257085","http://richmond.house.gov","http://richmond.house.gov/rss.xml","richmond.house.gov","","","6","2014","LA","2","0.00","90.57","house"
"R000589","2068","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000589.json","Scott",NA,"Rigell","R","RepScottRigell","RepScottRigell","167851429918010","http://rigell.house.gov","http://rigell.house.gov/news/rss.aspx","rigell.house.gov","","","6","2014","VA","2","0.00","92.45","house"
"R000591","1986","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000591.json","Martha",NA,"Roby","R","RepMarthaRoby","Representative.Martha.Roby","174519582574426","http://roby.house.gov","http://roby.house.gov/rss.xml","roby.house.gov","","","6","2014","AL","2","0.00","96.23","house"
"R000592","2017","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000592.json","Todd",NA,"Rokita","R","ToddRokita","RepToddRokita","183180288372896","http://rokita.house.gov","http://rokita.house.gov/rss.xml","rokita.house.gov","","","6","2014","IN","4","7.55","95.92","house"
"R000593","2003","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000593.json","Dennis",NA,"Ross","R","RepDennisRoss","dennis.ross.376","469477579757018","http://dennisross.house.gov","http://dennisross.house.gov/news/rss.aspx","dennisross.house.gov","","","6","2014","FL","15","0.00","96.23","house"
"R000597","2160","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000597.json","Tom",NA,"Rice","R","RepTomRice","reptomrice","403403083083104","http://rice.house.gov","http://rice.house.gov/rss.xml","rice.house.gov","","","4","2014","SC","7","0.00","90.57","house"
"R000598","2158","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000598.json","Keith",NA,"Rothfus","R","KeithRothfus","keithrothfus","133803223451004","http://rothfus.house.gov","http://rothfus.house.gov/rss/press-releases.xml","rothfus.house.gov","","","4","2014","PA","12","0.00","96.23","house"
"R000599","2109","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/R000599.json","Raul",NA,"Ruiz","D","CongressmanRuiz","CongressmanRaulRuizMD","","http://ruiz.house.gov","http://ruiz.house.gov/rss/press-releases.xml","ruiz.house.gov","","","4","2014","CA","36","0.00","90.57","house"
"S000018","1009","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000018.json","Matt",NA,"Salmon","R","RepMattSalmon","RepMattSalmon","149561218527414","http://salmon.house.gov","http://salmon.house.gov/rss.xml","salmon.house.gov","","","4","2014","AZ","5","0.00","92.45","house"
"S000030","1522","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000030.json","Loretta",NA,"Sanchez","D","LorettaSanchez","LorettaSanchez","90966961167","http://lorettasanchez.house.gov","http://lorettasanchez.house.gov/rss.xml","www.lorettasanchez.house.gov","","","20","2014","CA","46","11.32","93.62","house"
"S000051","1012","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000051.json","Mark",NA,"Sanford","R","RepSanfordSC","RepSanfordSC","","http://sanford.house.gov","http://sanford.house.gov/rss.xml","sanford.house.gov","","","4","2014","SC","1","1.89","98.08","house"
"S000185","1037","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000185.json","Robert","C.","Scott","D","RepBobbyScott","CongressmanBobbyScott","123839200978190","http://www.bobbyscott.house.gov","http://www.bobbyscott.house.gov/rss/press-releases.xml","www.bobbyscott.house.gov","","","24","2014","VA","3","0.00","96.23","house"
"S000244","1041","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000244.json","F.","James","Sensenbrenner","R","JimPressOffice","RepSensenbrenner","","http://sensenbrenner.house.gov","http://sensenbrenner.house.gov/news/rss.aspx","sensenbrenner.house.gov","","","38","2014","WI","5","0.00","90.57","house"
"S000248","1042","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000248.json","José","E.","Serrano","D","RepJoseSerrano","RepJoseSerrano","273446508512","http://serrano.house.gov","http://serrano.house.gov/rss.xml","serrano.house.gov","","","28","2014","NY","15","0.00","96.23","house"
"S000250","1525","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000250.json","Pete",NA,"Sessions","R","PeteSessions","petesessions","367963843082","http://sessions.house.gov","http://sessions.house.gov/?a=RSS.Feed","sessions.house.gov","","","20","2014","TX","32","0.00","96.23","house"
"S000344","1526","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000344.json","Brad",NA,"Sherman","D","BradSherman","63158229861","63158229861","http://bradsherman.house.gov","","sherman.house.gov","","","20","2014","CA","30","0.00","96.23","house"
"S000364","1527","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000364.json","John",NA,"Shimkus","R","RepShimkus","repshimkus","123916254317516","http://shimkus.house.gov","http://shimkus.house.gov/rss.xml","shimkus.house.gov","","","20","2014","IL","15","0.00","96.23","house"
"S000480","1069","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000480.json","Louise","M.","Slaughter","D","LouiseSlaughter","RepLouiseSlaughter","82424647700","http://www.louise.house.gov","http://www.louise.house.gov/rss/press-releases.xml","www.louise.house.gov","","","30","2014","NY","25","16.98","90.91","house"
"S000510","1528","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000510.json","Adam",NA,"Smith","D","RepAdamSmith","RepAdamSmith","288586617834523","http://adamsmith.house.gov","http://adamsmith.house.gov/news/rss.aspx","adamsmith.house.gov","","","20","2014","WA","9","16.98","95.45","house"
"S000522","1071","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000522.json","Christopher","H.","Smith","R","RepChrisSmith","RepChrisSmith","","http://chrissmith.house.gov","http://chrissmith.house.gov/News/Rss.aspx","chrissmith.house.gov","","","36","2014","NJ","4","0.00","94.34","house"
"S000583","1075","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S000583.json","Lamar",NA,"Smith","R","LamarSmithTX21","LamarSmithTX21","107736785195","http://lamarsmith.house.gov","http://lamarsmith.house.gov/rss.xml","lamarsmith.house.gov","","","30","2014","TX","21","0.00","96.23","house"
"S001145","1588","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001145.json","Jan",NA,"Schakowsky","D","JanSchakowsky","janschakowsky","160143957118","http://schakowsky.house.gov","http://schakowsky.house.gov/rss/press-releases.xml","schakowsky.house.gov","","","18","2014","IL","9","1.89","92.31","house"
"S001148","1590","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001148.json","Mike",NA,"Simpson","R","CongMikeSimpson","96007744606","96007744606","http://simpson.house.gov","http://simpson.house.gov/news/rss.aspx","simpson.house.gov","","","18","2014","ID","2","5.66","96.00","house"
"S001150","1635","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001150.json","Adam","B.","Schiff","D","RepAdamSchiff","RepAdamSchiff","9086721830","http://schiff.house.gov","http://schiff.house.gov/common/rss/?rss=49","schiff.house.gov","","","16","2014","CA","28","0.00","96.23","house"
"S001154","1681","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001154.json","Bill",NA,"Shuster","R","RepBillShuster","Rep.Shuster","54386677806","http://shuster.house.gov","http://shuster.house.gov/common/rss//index.cfm?rss=49","shuster.house.gov","","","16","2014","PA","9","0.00","96.23","house"
"S001156","1757","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001156.json","Linda","T.","Sanchez","D","RepLindaSanchez","CongresswomanLindaSanchez","110685735673141","http://lindasanchez.house.gov","http://lindasanchez.house.gov/index.php/press-room/press-releases-76580","lindasanchez.house.gov","","","14","2014","CA","38","5.66","94.00","house"
"S001157","1722","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001157.json","David",NA,"Scott","D","RepDavidScott","113303673339","113303673339","http://davidscott.house.gov","http://davidscott.house.gov/news/rss.aspx","davidscott.house.gov","","","14","2014","GA","13","3.77","90.20","house"
"S001165","1818","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001165.json","Albio",NA,"Sires","D","RepSires","81058818750","81058818750","http://sires.house.gov","http://sires.house.gov/rss.xml","sires.house.gov","","","12","2014","NJ","8","0.00","86.79","house"
"S001175","1890","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001175.json","Jackie",NA,"Speier","D","RepSpeier","JackieSpeier","99332606976","http://speier.house.gov","http://speier.house.gov/index.php?format=feed&amp;type=rss","speier.house.gov","","","10","2014","CA","14","1.89","94.23","house"
"S001176","1892","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001176.json","Steve",NA,"Scalise","R","SteveScalise","RepSteveScalise","50936151681","http://scalise.house.gov","http://scalise.house.gov/rss.xml","scalise.house.gov","","","10","2014","LA","1","0.00","96.23","house"
"S001177","1962","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001177.json","Gregorio &#x27;Kilili&#x27;","Camacho","Sablan","I","","153423912663","153423912663","http://sablan.house.gov","http://sablan.house.gov/rss.xml","sablan.house.gov","","","8","2014","MP","79",NA,NA,"house"
"S001179","1920","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001179.json","Aaron",NA,"Schock","R","AaronSchock","RepAaronSchock","70882853544","http://schock.house.gov","http://schock.house.gov/news/rss.aspx","schock.house.gov","","","8","2014","IL","18","1.89","94.23","house"
"S001180","1950","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001180.json","Kurt",NA,"Schrader","D","RepSchrader","repschrader","94978896695","http://schrader.house.gov","http://schrader.house.gov/news/rss.aspx","schrader.house.gov","","","8","2014","OR","5","5.66","66.00","house"
"S001183","1994","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001183.json","David",NA,"Schweikert","R","RepDavid","repdavidschweikert","150338151681908","http://schweikert.house.gov","http://schweikert.house.gov/rss/press-releases.xml","schweikert.house.gov","","","6","2014","AZ","6","0.00","94.34","house"
"S001185","1988","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001185.json","Terri",NA,"Sewell","D","RepTerriSewell","RepSewell","117758198297225","http://sewell.house.gov","http://sewell.house.gov/rss/press-releases.xml","sewell.house.gov","","","6","2014","AL","7","1.89","86.54","house"
"S001187","2047","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001187.json","Steve",NA,"Stivers","R","RepSteveStivers","116058275133542","116058275133542","http://stivers.house.gov","http://stivers.house.gov/news/rss.aspx","stivers.house.gov","","","6","2014","OH","15","1.89","92.31","house"
"S001188","1981","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001188.json","Marlin",NA,"Stutzman","R","RepStutzman","CongressmanMarlinStutzman","109067049164902","http://stutzman.house.gov","http://stutzman.house.gov/press_releases.rss","stutzman.house.gov","","","8","2014","IN","3","1.89","94.23","house"
"S001189","2009","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001189.json","Austin",NA,"Scott","R","AustinScottGA08","RepAustinScott","131177916946914","http://austinscott.house.gov","http://austinscott.house.gov/rss/press-releases.xml","austinscott.house.gov","","","6","2014","GA","8","1.89","96.15","house"
"S001191","2099","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001191.json","Kyrsten",NA,"Sinema","D","RepSinema","CongresswomanSinema","233846963416149","http://sinema.house.gov","http://sinema.house.gov/index.cfm/rss/feed","sinema.house.gov","","","4","2014","AZ","9","1.89","65.38","house"
"S001192","2168","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001192.json","Chris",NA,"Stewart","R","RepChrisStewart","RepChrisStewart","242042855928904","http://stewart.house.gov","http://stewart.house.gov/rss.xml","stewart.house.gov","","","4","2014","UT","2","0.00","96.23","house"
"S001193","2104","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001193.json","Eric",NA,"Swalwell","D","RepSwalwell","CongressmanEricSwalwell","450130878375355","http://swalwell.house.gov","","swalwell.house.gov","","","4","2014","CA","15","0.00","92.45","house"
"S001195","2191","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/S001195.json","Jason","","Smith","R","RepJasonSmith","repjasonsmith","","http://jasonsmith.house.gov","http://jasonsmith.house.gov/rss.xml","","","","4",NA,"MO","8","1.89","94.23","house"
"T000193","1151","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000193.json","Bennie",NA,"Thompson","D","BennieGThompson","7259193379","7259193379","http://benniethompson.house.gov","http://benniethompson.house.gov/index.php?format=feed&amp;type=rss","benniethompson.house.gov","","","24","2014","MS","2","5.66","92.00","house"
"T000238","1155","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000238.json","William","M.","Thornberry","R","MacTXPress","repmacthornberry","7760165627","http://thornberry.house.gov","","thornberry.house.gov","","","22","2014","TX","13","0.00","96.23","house"
"T000460","1593","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000460.json","Mike",NA,"Thompson","D","RepThompson","RepMikeThompson","7109195747","http://mikethompson.house.gov","http://mikethompson.house.gov/rss.xml","mikethompson.house.gov","","","18","2014","CA","5","0.00","92.45","house"
"T000462","1664","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000462.json","Pat",NA,"Tiberi","R","TiberiPress","RepPatTiberi","90452932937","http://tiberi.house.gov","http://tiberi.house.gov/news/rss.aspx","tiberi.house.gov","","","16","2014","OH","12","5.66","94.00","house"
"T000463","1741","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000463.json","Michael","R.","Turner","R","RepMikeTurner","RepMikeTurner","9275036647","http://turner.house.gov","http://turner.house.gov/news/rss.aspx","turner.house.gov","","","14","2014","OH","10","0.00","92.45","house"
"T000465","1884","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000465.json","Niki",NA,"Tsongas","D","NikiInTheHouse","RepTsongas","131079823624873","http://tsongas.house.gov","http://tsongas.house.gov/rss/press-releases.xml","tsongas.house.gov","","","10","2014","MA","3","7.55","95.92","house"
"T000467","1952","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000467.json","Glenn",NA,"Thompson","R","CongressmanGT","CongressmanGT","14463006747","http://thompson.house.gov","http://thompson.house.gov/rss.xml","thompson.house.gov","","","8","2014","PA","5","0.00","92.45","house"
"T000468","1940","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000468.json","Dina",NA,"Titus","D","RepDinaTitus","CongresswomanTitus","120660834778561","http://titus.house.gov","http://titus.house.gov/rss.xml","titus.house.gov","","","4","2014","NV","1","13.21","95.65","house"
"T000469","1942","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000469.json","Paul",NA,"Tonko","D","RepPaulTonko","paul.tonko","30671144824","http://tonko.house.gov","http://tonko.house.gov/rss/press-releases.xml","tonko.house.gov","","","8","2014","NY","20","4.17","100.00","house"
"T000470","1997","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000470.json","Scott",NA,"Tipton","R","RepTipton","CongressmanScottTipton","191428784201721","http://tipton.house.gov","http://tipton.house.gov/rss.xml","tipton.house.gov","","","6","2014","CO","3","0.00","92.45","house"
"T000472","2110","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/T000472.json","Mark",NA,"Takano","D","RepMarkTakano","RepMarkTakano","262447300551014","http://takano.house.gov","http://takano.house.gov/rss.xml","takano.house.gov","","","4","2014","CA","41","0.00","96.23","house"
"U000031","1177","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/U000031.json","Fred",NA,"Upton","R","RepFredUpton","RepFredUpton","212027388827797","http://upton.house.gov","http://upton.house.gov/news/rss.aspx","upton.house.gov","","","30","2014","MI","6","0.00","94.34","house"
"V000081","1184","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000081.json","Nydia","M.","Velázquez","D","NydiaVelazquez","8037068318","","http://www.house.gov/velazquez","","velazquez.house.gov","","","24","2014","NY","7","4.17","97.83","house"
"V000108","1188","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000108.json","Peter","J.","Visclosky","D","RepVisclosky","repvisclosky","118723661514709","http://visclosky.house.gov","http://visclosky.house.gov/rss.xml","visclosky.house.gov","","","32","2014","IN","1","1.89","90.38","house"
"V000128","1729","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000128.json","Chris",NA,"Van Hollen","D","ChrisVanHollen","chrisvanhollen","109304033877","http://vanhollen.house.gov","http://vanhollen.house.gov/rss.xml","vanhollen.house.gov","","","14","2014","MD","8","0.00","96.23","house"
"V000129","2105","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000129.json","David",NA,"Valadao","R","RepDavidValadao","CongressmanDavidValadao","105596689621089","http://valadao.house.gov","http://valadao.house.gov/news/rss.aspx","valadao.house.gov","","","4","2014","CA","21","5.66","88.00","house"
"V000130","2112","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000130.json","Juan",NA,"Vargas","D","RepJuanVargas","RepJuanVargas","176942192453747","http://vargas.house.gov","http://vargas.house.gov/rss.xml","vargas.house.gov","","","4","2014","CA","51","0.00","92.45","house"
"V000131","2166","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000131.json","Marc",NA,"Veasey","D","RepVeasey","CongressmanMarcVeasey","394849110600016","http://veasey.house.gov","http://veasey.house.gov/rss.xml","veasey.house.gov","","","4","2014","TX","33","0.00","88.68","house"
"V000132","2167","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/V000132.json","Filemon",NA,"Vela","D","RepFilemonVela","USCongressmanFilemonVela","510462622331477","http://vela.house.gov","http://vela.house.gov/index.php/2013-07-18-16-34-07/press-releases?format=feed&amp;type=rss","vela.house.gov","","","4","2014","TX","34","0.00","88.68","house"
"W000187","1205","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000187.json","Maxine",NA,"Waters","D","MaxineWaters","MaxineWaters","117483585008","http://waters.house.gov","http://waters.house.gov/news/rss.aspx","waters.house.gov","","","26","2014","CA","43","5.13","94.59","house"
"W000413","1222","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000413.json","Edward",NA,"Whitfield","R","RepEdWhitfield","RepEdWhitfield","91115765425","http://whitfield.house.gov","http://whitfield.house.gov/rss.xml","whitfield.house.gov","","","22","2014","KY","1","3.77","96.08","house"
"W000791","1596","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000791.json","Greg",NA,"Walden","R","RepGregWalden","repgregwalden","313301365382225","http://walden.house.gov","http://walden.house.gov/common/rss/?rss=100","walden.house.gov","","","18","2014","OR","2","5.66","96.00","house"
"W000795","1688","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000795.json","Joe",NA,"Wilson","R","RepJoeWilson","JoeWilson","70150469414","http://joewilson.house.gov","http://joewilson.house.gov/news/rss.aspx","joewilson.house.gov","","","16","2014","SC","2","0.00","96.23","house"
"W000796","1779","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000796.json","Lynn",NA,"Westmoreland","R","RepWestmoreland","71389451419","71389451419","http://westmoreland.house.gov","http://westmoreland.house.gov/rss/press-releases.xml","westmoreland.house.gov","","","12","2014","GA","3","5.66","92.00","house"
"W000797","1777","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000797.json","Debbie",NA,"Wasserman Schultz","D","RepDWStweets","RepDWS","88904724121","http://wassermanschultz.house.gov","http://wassermanschultz.house.gov/atom.xml","wassermanschultz.house.gov","","","12","2014","FL","23","15.09","95.56","house"
"W000798","1855","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000798.json","Tim",NA,"Walberg","R","RepWalberg","RepWalberg","187654104587692","http://walberg.house.gov","http://walberg.house.gov/news/rss.aspx","walberg.house.gov","","","6","2014","MI","7","0.00","92.45","house"
"W000800","1879","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000800.json","Peter",NA,"Welch","D","PeterWelch","PeterWelch","72680720883","http://www.welch.house.gov","","welch.house.gov","","","10","2014","VT","1","3.85","100.00","house"
"W000804","1886","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000804.json","Robert","J.","Wittman","R","RobWittman","RepRobWittman","38932542633","http://www.wittman.house.gov","http://wittman.house.gov/rss/press-releases.xml","www.wittman.house.gov","","","10","2014","VA","1","0.00","94.34","house"
"W000806","2002","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000806.json","Daniel",NA,"Webster","R","RepWebster","RepWebster","188572961157305","http://webster.house.gov","http://webster.house.gov/news/rss.aspx","webster.house.gov","","","6","2014","FL","10","0.00","96.23","house"
"W000808","2004","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000808.json","Frederica",NA,"Wilson","D","RepWilson","RepWilson","162327487151626","http://wilson.house.gov","http://wilson.house.gov/common/rss//index.cfm?rss=49","wilson.house.gov","","","6","2014","FL","24","7.55","95.92","house"
"W000809","1991","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000809.json","Steve",NA,"Womack","R","Rep_SteveWomack","RepSteveWomack","135898413136490","http://womack.house.gov","http://womack.house.gov/news/rss.aspx","womack.house.gov","","","6","2014","AR","3","0.00","96.23","house"
"W000810","2008","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000810.json","Rob",NA,"Woodall","R","RepRobWoodall","RepRobWoodall","172573036140374","http://woodall.house.gov","http://woodall.house.gov/rss.xml","woodall.house.gov","","","6","2014","GA","7","0.00","92.45","house"
"W000812","2137","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000812.json","Ann",NA,"Wagner","R","RepAnnWagner","RepAnnWagner","215485388588143","http://wagner.house.gov","http://wagner.house.gov/rss.xml","wagner.house.gov","","","4","2014","MO","2","0.00","96.23","house"
"W000813","2128","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000813.json","Jackie",NA,"Walorski","R","RepWalorski","RepJackieWalorski","466876036704525","http://walorski.house.gov","http://walorski.house.gov/rss.xml","walorski.house.gov","","","4","2014","IN","2","11.32","95.74","house"
"W000814","2161","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000814.json","Randy",NA,"Weber","R","TXRandy14","TXRandy14","128891177274584","http://weber.house.gov","http://weber.house.gov/rss.xml","weber.house.gov","","","4","2014","TX","14","0.00","88.68","house"
"W000815","2152","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000815.json","Brad",NA,"Wenstrup","R","RepBradWenstrup","RepBradWenstrup","124462944390458","http://wenstrup.house.gov","","wenstrup.house.gov","","","4","2014","OH","2","0.00","94.34","house"
"W000816","2165","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/W000816.json","Roger",NA,"Williams","R","RepRWilliams","RepRogerWilliams","322383274535068","http://williams.house.gov","http://williams.house.gov/rss.xml","williams.house.gov","","","4","2014","TX","25","0.00","94.34","house"
"Y000033","1256","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000033.json","Don",NA,"Young","R","RepDonYoung","RepDonYoung","7476269851","http://donyoung.house.gov","http://donyoung.house.gov/news/rss.aspx","donyoung.house.gov","","","44","2014","AK","1","20.51","96.77","house"
"Y000062","1853","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000062.json","John",NA,"Yarmuth","D","RepJohnYarmuth","214258646163","214258646163","http://yarmuth.house.gov","","yarmuth.house.gov","","","10","2014","KY","3","0.00","96.23","house"
"Y000063","2021","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000063.json","Kevin",NA,"Yoder","R","RepKevinYoder","CongressmanKevinYoder","154026694650252","http://yoder.house.gov","http://yoder.house.gov/rss.xml","yoder.house.gov","","","6","2014","KS","3","0.00","90.57","house"
"Y000064","2019","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000064.json","Todd",NA,"Young","R","RepToddYoung","RepToddYoung","186203844738421","http://toddyoung.house.gov","http://toddyoung.house.gov/common/rss//index.cfm?rss=49","toddyoung.house.gov","","","6","2014","IN","9","0.00","96.23","house"
"Y000065","2115","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/Y000065.json","Ted",NA,"Yoho","R","RepTedYoho","CongressmanTedYoho","563532937006022","http://yoho.house.gov","http://yoho.house.gov/rss.xml","yoho.house.gov","","","4","2014","FL","3","0.00","90.57","house"
"A000360","1695","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/A000360.json","Lamar","","Alexander","R","SenAlexander","senatorlamaralexander","89927603836","http://www.alexander.senate.gov","http://www.alexander.senate.gov/public/?a=RSS.Feed","","","","13","2014","TN",NA,"0.00","83.67","senate"
"A000368","2075","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/A000368.json","Kelly",NA,"Ayotte","R","KellyAyotte","kellyayottenh","123436097729198","http://www.ayotte.senate.gov","http://www.ayotte.senate.gov/rss/","","","","5","2016","NH",NA,"0.00","67.35","senate"
"B000575","1464","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B000575.json","Roy","","Blunt","R","RoyBlunt","SenatorBlunt","142473042477322","http://www.blunt.senate.gov","http://www.blunt.senate.gov/public/?a=RSS.Feed","","","","5","2016","MO",NA,"0.00","95.92","senate"
"B000711","116","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B000711.json","Barbara",NA,"Boxer","D","SenatorBoxer","senatorboxer","116513005087055","http://www.boxer.senate.gov","","www.boxer.senate.gov","","","23","2016","CA",NA,"4.08","100.00","senate"
"B001135","153","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001135.json","Richard","M.","Burr","R","SenatorBurr","SenatorRichardBurr","132653626787856","http://www.burr.senate.gov","http://www.burr.senate.gov/public/index.cfm?FuseAction=RSS.Feed","","","","11","2016","NC",NA,"0.00","91.84","senate"
"B001230","1558","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001230.json","Tammy",NA,"Baldwin","D","SenatorBaldwin","TammyBaldwin","7357041101","http://www.baldwin.senate.gov","http://www.baldwin.senate.gov/rss/feeds/?type=all","baldwin.senate.gov","","","3","2018","WI",NA,"0.00","100.00","senate"
"B001236","1687","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001236.json","John","","Boozman","R","JohnBoozman","JohnBoozman","7686715735","http://www.boozman.senate.gov","http://www.boozman.senate.gov/public/index.cfm/rss/feed","","","","5","2016","AR",NA,"0.00","97.96","senate"
"B001261","1881","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001261.json","John",NA,"Barrasso","R","SenJohnBarrasso","johnbarrasso","21146775942","http://www.barrasso.senate.gov","http://www.barrasso.senate.gov/public/index.cfm?FuseAction=Rss.Feed","www.barrasso.senate.gov","","","9","2018","WY",NA,"0.00","100.00","senate"
"B001265","1898","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001265.json","Mark",NA,"Begich","D","","Begich","121360477876652","http://www.begich.senate.gov","","","","","7","2014","AK",NA,"0.00","0.00","senate"
"B001267","1965","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001267.json","Michael",NA,"Bennet","D","SenBennetCo","senatorbennet","97172997732","http://www.bennet.senate.gov","http://www.bennet.senate.gov/rss/feeds/?type=news","","","","7","2016","CO",NA,"0.00","75.51","senate"
"B001277","2076","http://api.nytimes.com/svc/politics/v3/us/legislative/congress/members/B001277.json","Richard",NA,"Blumenthal","D","SenBlumenthal","SenBlumenthal","289987304364966","http://www.blumenthal.senate.gov","http://www.blumenthal.senate.gov/rss/feeds/?type=press","","","","5","2016","CT",NA,"0.00","97.96","senate"
